Content,Sentiment
"- Giường ngủ không chắc chắn, nằm cựa quậy 1 tí là phát ra tiếng ồn ào.- Nhà vệ sinh không khép kín, thiết bị vệ cũng gây ra tiếng ồn nên ảnh hưởng đến người ở cùng.- Quán Cafe ở tầng trệt mở nhạc lớn.",0
"KS nên kiểm tra các thiết bị trong phòng cũng như nhà vệ sinh trước khi khách nhận phòng. Tôi gặp 1 số sự cố khi nhận phòng như tivi bị hư, vòi hoa sen bị văng nắp, ... Cũng may anh chủ khách sạn rất nhiệt tình và thay thế rất nhanh chóng",0
"mền để đắp hơi nhỏ so với 2 người.nước nóng người thứ nhất dùng, người thứ hai dùng không nóng nữa.",0
phòng 2 người nhỏ và hơi có mùi ẩm mốc làm thế nào cũng ko hết.hic,0
Không dọn phòng và có hiện tượng lấy đồ của khách!,0
Phòng chưa tiện nghi lắm,0
Phòng bé,0
"Ổ điện gần giường không có điện, nước qúa nóng và quá lạnh!",0
Máy nước nóng lúc đầu nóng lúc sao lạnh khi mở vòi lớn,0
Tất cả điều ổn,0
"Phòng không được sạch sẽ, giường thì kêu cọc cạch. Phòng cũ kỹ.",0
Phòng nhiều thiết bị hư hỏng. Mạng lúc vào được lúc không. Đồ đạc cũ..,0
"Đánh giá chung thì khá ổn tuy chỉ có một vài nhân viên trong khách sạn có thái độ xem thường khách hàng, ra vẻ kênh kiệu.",0
Điều hoà rất ồn,0
Không có gì khiến tôi không thích !,0
Nhan vien cua booking ko lam trong trach nhiem nhac nho khach. Den khi co van de ve gia phong thi do trach nhiem len cho khach. Ko hai long va se k su dung dich vu cua booking nua.,0
Nem khong duoc thoai mai. Co 1 phong nem cung qua. Di tam bien khong dc gan lam. Nhung minh co xe rieng nen ko thanh van de. Ho boi co tinh phi nhung nuoc ko dc tot.,0
Hồ bơi dơ,0
Giuong nệm cần êm ái hơn. Nên free cho dau xe va ho boi vi ko co nhieu tien ma do lac nhac.,0
Không có chỗ đê xe hoi. Hoi bất tiện,0
"Không có máy điều hoà, không có sofa trong phòng, phòng gia đình 6 người có 3 phòng nhỏ nhưng lại chỉ có 1 nhà vệ sinh chung khá nhỏ, không có bồn tắm. Với giá hơn 5 triệu cho 2 đêm với vị trí địa lý khá xa trung tâm, vật chất như vậy là khá đắt đỏ. Mỗi lần đi taxi ra chợ cũng mất gần 200 ngàn/lượt. Đi về là khoảng 400 ngàn. Phòng ốc bình thường, chẳng có gì đẹp.",0
"Phòng ngủ hơi nhỏ,bếp có nồi để nấu ăn nhưng lại không có chén dĩa đũa muỗng. Toilet hơi chật và không có bồn tắm.Gọi tiếp tân xin đá và đường mấy lần không được. Nhân viên nhà hàng thân thiện nhưng phục vụ chưa thật sự chuyên nghiệp",0
Đi đúng dịp Đà Lạt mưa to cả ngày nên cảm thấy hơi buồn.,0
"Hệ thống nước nóng chưa tốt lắm, lúc chiều 17h chờ mãi mà nước chưa nóng để tắm.",0
Ít khu vực giải trí ,0
"WC không sạch,có mùi hôi",0
Không có phục vụ ăn sang buffet. Và xa trung tâm quá.,0
"Chua hoan thien khu vui choi, nha hang, dv giai tri thu gian khac",0
"Wifi yeu qua, phuc vu an sang it. Ko ngon",0
"wifi hơi yếu nên TV hay bị mất màu, mất hình. KS hơi ồn, có lẽ do hôm đó khách đông, khách Đoàn nhiều nên không khí hơi nhốn nháo.",0
Khách trước ói gì đó trong phòng mà toa lét tanh kinh khủng. Gọi báo thì cho ng lên xịt phòng rồi thôi. Mùi tanh của toa lét bám rất dai và khó chịu. Phòng dọn chưa kĩ mà cho khách check in. Thiếu xà phòng + không thay giấy. Lần quay trở lại này bị thất vọng ! Không quay lại nữa.,0
"Sàn nhà quá trơn. Đã phản ánh nhưng không cải thiện. Phòng Suit mà ấm trà bị hư, toilet ko rút nước nhanh, khăn giấy vài tờ dù lưu trú 2 đêm. Ăn sáng vài món, thức uống không châm thêm. Không đáng với tầm ks 3 sao va chi phí phòng cao.",0
"Toilet co mui, phu thu them gio check out tre ko he co hoa don ro rang cho khach, chi tinh bang mieng va thu tien. Khach check in tre nhung check out van phai dung gio chu ko flexible cho khach.",0
Phòng ăn quá chật chội không tương thích với số lượng khách của khách sạnThức ăn nấu rất tệWifi yếuKhăn quá cũPhòng chật chội.Sàn nhà rin  rít,0
"cafe hơi loãng, mùi vị ko ngon",0
Nước vòi sen yếuBồn cầu nghẹtWifi chập chờnBữa ăn sáng quá tệThông tin về lễ nhà thờ buổi sáng cn sai,0
Máy lạnh k chạy. Khu vực hành lang khách nhậu ồn ào tới khuya,0
Ke Ben dang co cong Truong hoat dong gay on ao vao gio Nghi trua co con nho nen hay bi giat minh,0
Khi vừa check - in nhân viên lễ tân đã yêu cầu phải thanh toán tiền phòng trước,0
Khong có gì là khong thích,0
Thang máy trục trặc không ra bảng thông báo cho khách .,0
không,0
Không có,0
"Khi trả phòng chúng tôi lấy hoá đơn VAT, nhân viên bảo chuyển phát nhanh, nhưng gần một tháng nay chúng tôi vẫn chưa nhận được",0
Cần phải hoàng chỉnh hơn về vấn đề vòi sen tắm ko được tốt nước chảy không mạnh,0
Nước quá yếu,0
sàn nhà không được sạch lắm còn hơi ướt,0
Phòng thì cũ nhân viên phục vụ lễ tân kém ko được là ks 1 sao chứ gj là 3 sao,0
Phong xau,0
gia phong cao nhung lai khong co bon tam,0
Phòng không tiện nghi. Máy lạnh không đủ lạnh. Nói chung là không thích.,0
"Bữa sáng quá tệ, thực đơn quá đơn giản...ko ra dáng KS ***",0
"tôi đi vào ngày thường, bữa sáng k phải buffet mà mỗi người được chọn order 1 món, thực đơn ít món.",0
Chỉ có 1 thang máy nên khi có khách đoàn thì phải đợi thang rất lâu. Khi vào nhận phòng thì sàn nhà còn ướt,0
"Cho dau xe chat qua. Phong ngu co mui, nen xit khu phong truoc khi giao phong cho khach",0
Khong,0
"phòng hơi nhỏ so với 4 người. Cửa toilet, gương nằm đối diện cửa ra vào, cách âm giữa các phòng chưa tốt. Wifi tầng 5 hư liên tục, lâu lâu bị cúp nước. Quanh khách sạn không có nhiều quán ăn.",0
Không dọn phòng và thay khăn tắm hàng ngày.,0
"Cái cục nóng của máy lạnh để ở ngoài ban công sẽ tốt hơn , vì để vậy ban công sẽ bị nóng >_<",0
"Phòng tắm bẩn không có nước nóng, vòi nước hư còn phòng thì không rộng lại có mùi khó chịu!!!",0
Phòng có cửa sổ nhỏ nên khó đón ánh sáng.,0
"Giường hơi cứng, không dọn thùng rác ở nhà vệ sinh, tivi nhỏ",0
"Nhân viên bảo vệ rất nhiệt tình ngược lại nhân viên nữ lễ tân hơi tệ. Điện thoại cần tư vấn qua mạng thì bị quát, làm tôi hơi choáng và không hiểu tôi đi thuê phòng chứ không phải mấy kẻ lang thang. Cũng may khi tới ks gặp được anh nhân viên người miền trung niềm nở!!",0
"Khóa cửa mới sửa nhưng chưa đem lại sự an tâm cho lắm.Chưa có dịch vụ cho thuê xe máy, xe đạp nên mỗi lần muốn đi xa hơn 1 tí để khám phá Sài Gòn thì vẫn phải đi taxi.Khách sạn nên tìm hiểu thêm những địa điểm để khách du lịch có thể mua quà khi về.",0
"Trang thiet bi qua cũ kỹ, xuống cấp",0
"Remote tivi không sử dụng được, trang thiết bị trong phòng tắm quá củ, bị hư.",0
cơ sở vật chất đã cũ,0
"Chăn giuong k sạch sẽ lắm,k có   bình nau nước nóng.",0
"đèn ngủ ko mở dc, phòng cũ, ko có cửa sổ.",0
"Phòng ko kín nên rất ồn. Phòng kế bên ra vào đóng cửa hay cười nói là nghe hết. Vị trí cắm điện của tủ lạnh và tivi chỉ có một lỗ cắm, dùng tivi thì ko dùng tủ lạnh. Phòng rất nhiều muỗi. Dụng cụ cá nhân như bàn chải đánh răng ko đủ. Trần thấp nên khá hầm. Quan trọng là quá ồn ào nên nguyên đêm ko thể ngủ.",0
"phong nen.trang bi may say toc, giuong hoi cung. mac du nhom minh 6 ng den vao hom thu 6 luc 8h toi,so luong khach khong qua dong.nhung chi chu tiep dai ko niem no lam, co phan hoi kho chiu. :(",0
"Máy lạnh hạn chế sử dụng , không cho dùng độ lạnh thấp , ra khỏi phòng nhân viên sẽ tự ý tắt máy lạnh , không có nhân viên phục vụ phòng .",0
"- Thứ nhất: Chúng tôi đặt phòng 4 người nhưng nhóm tôi có 5 người nên phải trả thêm phụ thu, theo như nhân viên nói phụ thu là có thêm giường phụ và những vật dụng được đính kèm. Đặt xong xong trên Booking.com tôi có gọi điện lại cho Nhà nghỉ để check lại xêm đã ok hay chưa, đồng thời hỏi xem lúc đến check in thì phải cầm theo những giấy tờ gì. Nhân viên chỉ nói với tôi rằng: ""chị chỉ cần nói tên và nói rằng đặt phòng trên Booking.com là được"". Lúc đến nhận phòng, tôi nói y như cô nhân viên đã nói với tôi, nhưng theo tôi được biết Nhà nghỉ Lavita nhân viên làm việc theo ca, việc tôi có thêm người và phải phụ thu, hay cần đặt cọc giấy tờ thì họ không hề thông báo cho nhau biết. - Thứ 2: Khi đến nhận phòng THÁI ĐỘ NHÂN VIÊN CỰC KỲ KO NHIỆT TÌNH. Tôi phải giải thích từ đầu cho họ là tôi có 5 người. Nhân viên nói tôi phải đặt cọc giấy tờ tùy thân, nhưng việc này người nhân viên kia không hề thông báo cho tôi biết. Tôi phải tự đi tìm nhân viên để xin thêm gối, chăn cho người thứ 5. Thậm chí, lúc bạn tôi đi tìm nhân viên để lấy giấy vệ sinh thì nhân viên ngồi đó không thèm để ý bạn tôi luôn.- Thứ ba: Chúng tôi ở đây 3 ngày 2 đêm, nhưng nhân viên CHƯA MỘT LẦN NÀO ĐẾN LÀM CÔNG TÁC DỌN PHÒNG. Chuyến đi thật tốt đẹp, chỉ ngoại trừ Nhà nghỉ là làm chúng tôi thật thất vọng!",0
"Mền đắp mỏng quá, đắp ko đc ấm, mình ngủ tối để máy lạnh 25 độ mà vẫn bị cảm, hix hix",0
"Cửa sổ nhìn từ ngoài vào phòng được nên bất tiện khi sinh hoạt, phải buôn rèm. Tủ lạnh chạy kêu ầm ầm. Nút bật máy nước nóng khó điều chỉnh.",0
vách tường phong 6b bong tróc ! có mùi ẫm móc rất khó thở /?,0
Máy lạnh lâu mới mát :),0
Thai do bao ve !,0
"máy phát nhỏ, ko đủ công suất khi mất điện làm khách nóng khi đang trưa",0
"Ổ cắm bố trí không hợp lý, thiết bị điện không cùng được cấp điện đầy đủ",0
"Vòi tắm trong toilet hỏng, văng nước toè loe, không vặn chặt được.",0
"Phòng không có ghế ngồi, chổ để xe ngoài trời không có mái che.",0
"Phòng không có ổ cắm điện, chỉ có 1 ổ duy nhất dùng cho tủ lạnh nên khi muốn sạc điện thoại phải dùng chung.",0
Tu lanh bi hu,0
"Wifi tầng trên cùng ko dùng được. Nệm giường nằm hơi cứng. Thiếu chỗ để xe cho nhóm đông, sáng dắt ra hơi cực.",0
"Máy nước nóng hư, giường nằm hay kêu, giặt đồ tính giá theo quần, áo, không tính theo kg, mền quá ngắn, không đủ 2 người đắp",0
"Không thoải mái cho giấc ngủ vì gối và chăn không tốt, gối thì hơi cũ và cứng rất khó chiệu, chăn thì không cảm thấy ấm áp và thoải mái.",0
"Chúng tôi đến bằng 2 xe đạp MTB, nhưng nhân viên không cho đem vào phòng mà nói gởi ở bải xe - chúng tôi thích đem xe đạp vào phòng hơn vì nó gọn nhẹ và để có thể cân chỉnh lại xe đạp cho hành trình dài ( Đôi khi là nhân viên ks chưa hiểu cách chúng tôi chăm sóc con xe đạp khi di chuyển đường dài.) - Cảm ơn Booking.com",0
Bai bien chua sach se.De nghi co giai phap cho cac ong cong xa ra bien:Hoac thoat ra loi khacHoac phai xu ly nuoc thai truoc khi xa ra bien,0
"máy lạnh hư, rất nóng",0
"Khach san khong trang bi vat dung cho khach, vi du: may xay toc, binh nuoc nong......",0
Hình ảnh minh họa không đúng thục tế,0
Giá hơi cao,0
Chua co phuc vu them bua an sang khi dat phong,0
Nơi ở khá cũ và không có thang máy,0
"Không có thang máy, phải xách valy di thang bộ.",0
Nước yếu,0
"Khách sạn lớn nhưng cũ kỹ, không đủ tiện nghi, nhân viên không niềm nở",0
"Gửi xe tính phí, không free nước suối nhưng không báo khách",0
khong nhin ra duoc bien,0
chưa có bình nước nóng để khách tiện việc pha nước uống hoặc nấu mì ly,0
Nước hơi yếu,0
"Máy lạnh bị hư cánh, chỉ thổi hơi lạnh 1 chỗ nên phòng lâu mát",0
Tieng nhac to do cach am chua tot,0
"Phòng hẹp, nhà vệ sinh hôi hám, đồ dùng chất lượng kém. Nói chung là không đạt yêu cầu",0
- Thiếu máy sấy tóc- Ga trải giường có màu ố (bẩn),0
Nếu khách sạn có thêm tủ lạnh trong phòng thì sẽ tuyệt vời hơn nữa,0
"Mình là người rất khó tính nhưng cũng chỉ thấy trong phòng không có tủ lạnh là điểm trừ duy nhất. Vì mình có thói quen hay ăn hoa quả, uống nước lạnh, nhậu đêm. Nhưng không có tủ lạnh để đồ. Ở một ngày thì không sao. Dài ngày thì chắc sẽ cảm thấy hơi bất tiện. Tuy nhiên bù lại nửa đêm gọi lễ tân xin cả xô đá uống rượu cũng không lấy thêm tiền, nước uống giá rẻ như mua ở ngoài.",0
Nên bổ sung tủ lạnh trong phòng,0
"Nhà vệ sinh không có quạt hút, trần thấp nên hơi hôi",0
"Phong ve sinh kem va Khong co nuoc uong, Phong co mui hoi. Thanh toan qui doi khong ro rang",0
Máy lạnh hơi nóng,0
"nhan vien nen niem no vui ve hon, san truoc nen thom va sach hon",0
"Ăn sáng chưa được ngon . Ít món,",0
Ăn sáng ít món. phòng deluxe triple nhỏ hẹp.,0
"Ks trong hẻm, hơi xa chợ ( đi bộ 7 phút)",0
Giường hơi cứng nên khó ngủ,0
"- Booking có bao gồm ăn sáng nhưng thực tế thì không- Phòng thậm chí còn không có sữa tắm và dầu gội đầu, không có tủ quần áo- Giá quá đắc so với tiện nghi cung cấp",0
Không có thang máy,0
Nha ben canh dang lam nen hoi on ao,0
Leo thang bộ hơi mỏi chân,0
K có chụp hình phòng chụp hình tâm trang được k ạ ^^^,0
